fname,label
493de99c.wav,Gong Bass_drum Knock
4945a7fc.wav,Knock Fart Electric_piano
4956d8c6.wav,Bass_drum Electric_piano Knock
495abf50.wav,Acoustic_guitar Flute Double_bass
49621e76.wav,Clarinet Violin_or_fiddle Cello
4963c12c.wav,Hi-hat Tearing Tambourine
496c25c5.wav,Flute Violin_or_fiddle Chime
497a9201.wav,Bass_drum Flute Double_bass
497ee9c2.wav,Clarinet Saxophone Trumpet
49813fc2.wav,Flute Violin_or_fiddle Acoustic_guitar
4984a1ab.wav,Squeak Drawer_open_or_close Shatter
49858525.wav,Acoustic_guitar Snare_drum Fart
498d2229.wav,Hi-hat Tearing Snare_drum
49926852.wav,Trumpet Fireworks Knock
4998e51d.wav,Fart Tearing Cough
499b0581.wav,Hi-hat Tambourine Tearing
499d675b.wav,Hi-hat Snare_drum Shatter
49a4b8d6.wav,Acoustic_guitar Laughter Gong
49b0be31.wav,Chime Flute Meow
49c2d9f0.wav,Squeak Computer_keyboard Tearing
49c7e41d.wav,Clarinet Oboe Trumpet
49cb8e6b.wav,Clarinet Flute Violin_or_fiddle
49cf0482.wav,Cello Violin_or_fiddle Saxophone
49db47e7.wav,Trumpet Flute Saxophone
49e1ad64.wav,Trumpet Saxophone Clarinet
49e3ba53.wav,Cello Flute Harmonica
49e4c056.wav,Trumpet Saxophone Oboe
49ef9965.wav,Gong Flute Violin_or_fiddle
49f25a4c.wav,Bass_drum Electric_piano Hi-hat
49f58bbf.wav,Clarinet Saxophone Cello
49f76294.wav,Clarinet Acoustic_guitar Cello
49fd2563.wav,Gunshot_or_gunfire Snare_drum Bass_drum
4a0406d1.wav,Snare_drum Tearing Keys_jangling
4a0537ca.wav,Flute Saxophone Trumpet
4a1bb3e6.wav,Trumpet Saxophone Clarinet
4a1f7e2a.wav,Oboe Clarinet Flute
4a21c3c1.wav,Cello Gong Trumpet
4a28c8be.wav,Flute Trumpet Saxophone
4a2b2fd3.wav,Knock Drawer_open_or_close Fireworks
4a356ac1.wav,Violin_or_fiddle Cello Squeak
4a381906.wav,Cello Violin_or_fiddle Flute
4a3fe930.wav,Writing Computer_keyboard Meow
4a463e20.wav,Trumpet Cello Squeak
4a4a7724.wav,Applause Tearing Squeak
4a51b1a7.wav,Chime Telephone Flute
4a5464e8.wav,Flute Squeak Laughter
4a6014e0.wav,Oboe Clarinet Flute
4a671831.wav,Hi-hat Shatter Fart
4a7319b5.wav,Trumpet Saxophone Flute
4a77eb20.wav,Bass_drum Cello Knock
4a78fcf1.wav,Hi-hat Applause Fart
4a7ff9bd.wav,Drawer_open_or_close Knock Squeak
4a80e0f1.wav,Bass_drum Knock Gunshot_or_gunfire
4a821004.wav,Hi-hat Tearing Snare_drum
4a8ac0e2.wav,Bass_drum Knock Double_bass
4a937381.wav,Tambourine Shatter Tearing
4a9f387d.wav,Acoustic_guitar Cello Gong
4aad15d9.wav,Cello Saxophone Double_bass
4aaed176.wav,Violin_or_fiddle Gong Fart
4ac9639e.wav,Microwave_oven Knock Snare_drum
4ad0c877.wav,Cello Double_bass Acoustic_guitar
4ad4658e.wav,Acoustic_guitar Cello Gong
4ad9bfcc.wav,Bass_drum Finger_snapping Gunshot_or_gunfire
4addb944.wav,Clarinet Saxophone Oboe
4adf7ff0.wav,Acoustic_guitar Bark Chime
4ae125fe.wav,Fart Cough Laughter
4ae1e938.wav,Trumpet Saxophone Oboe
4ae5ced1.wav,Trumpet Flute Saxophone
4afaf98b.wav,Laughter Squeak Flute
4b03005b.wav,Shatter Hi-hat Tearing
4b035a2f.wav,Trumpet Squeak Laughter
4b036d3e.wav,Laughter Flute Meow
4b14fec0.wav,Bass_drum Electric_piano Flute
4b1af84f.wav,Cello Gong Double_bass
4b2a9165.wav,Cello Squeak Cough
4b2f981f.wav,Applause Laughter Fireworks
4b33f11f.wav,Cello Knock Gong
4b42bacb.wav,Trumpet Flute Saxophone
4b4367eb.wav,Cello Gong Saxophone
4b500664.wav,Scissors Keys_jangling Writing
4b5e544c.wav,Hi-hat Harmonica Telephone
4b61f887.wav,Clarinet Saxophone Flute
4b746e56.wav,Clarinet Saxophone Gong
4b75ac3f.wav,Flute Saxophone Oboe
4b835e6e.wav,Saxophone Flute Harmonica
4b896440.wav,Clarinet Cello Acoustic_guitar
4b8aa2a7.wav,Tambourine Hi-hat Tearing
4b95c616.wav,Acoustic_guitar Snare_drum Squeak
4b9b7a53.wav,Clarinet Saxophone Flute
4ba2abc8.wav,Acoustic_guitar Flute Chime
4bab7e93.wav,Cello Double_bass Gong
4bcefd04.wav,Snare_drum Knock Drawer_open_or_close
4bdbe014.wav,Knock Fireworks Drawer_open_or_close
4bdc4632.wav,Flute Trumpet Violin_or_fiddle
4bdcdc26.wav,Squeak Meow Laughter
4bf41551.wav,Oboe Violin_or_fiddle Cello
4bfa5fbf.wav,Acoustic_guitar Telephone Flute
4c00af54.wav,Electric_piano Acoustic_guitar Bass_drum
4c01c933.wav,Bass_drum Snare_drum Hi-hat
4c0bcd70.wav,Acoustic_guitar Cello Gong
4c19efd5.wav,Clarinet Oboe Saxophone
4c2a3ceb.wav,Harmonica Flute Burping_or_eructation
4c4c7af0.wav,Burping_or_eructation Squeak Telephone
4c4d6cbf.wav,Cello Acoustic_guitar Double_bass
4c4e7081.wav,Tearing Writing Computer_keyboard
4c5212aa.wav,Bass_drum Knock Snare_drum
4c5ade39.wav,Bass_drum Gunshot_or_gunfire Knock
4c64aea6.wav,Bass_drum Electric_piano Double_bass
4c7201d9.wav,Cowbell Double_bass Electric_piano
4c87caf5.wav,Saxophone Double_bass Clarinet
4c88c2a3.wav,Clarinet Saxophone Oboe
4c8b12e6.wav,Scissors Tearing Squeak
4c965708.wav,Double_bass Gong Trumpet
4ca292fe.wav,Cello Knock Gong
4ca2ed5b.wav,Trumpet Flute Saxophone
4ca51de4.wav,Computer_keyboard Scissors Drawer_open_or_close
4cab2934.wav,Finger_snapping Knock Telephone
4cb7535c.wav,Applause Squeak Computer_keyboard
4cbaad22.wav,Microwave_oven Flute Double_bass
4cbaf2be.wav,Snare_drum Fireworks Gunshot_or_gunfire
4cbd3c16.wav,Trumpet Oboe Flute
4cc0678f.wav,Cello Electric_piano Double_bass
4cc40318.wav,Cello Gong Double_bass
4cca2950.wav,Flute Saxophone Trumpet
4cd00eaf.wav,Telephone Flute Saxophone
4cd1a072.wav,Hi-hat Snare_drum Applause
4cd85b98.wav,Keys_jangling Scissors Tearing
4cdc87e7.wav,Snare_drum Hi-hat Bass_drum
4ce27671.wav,Writing Shatter Tearing
4ce72fdd.wav,Hi-hat Tearing Harmonica
4cee973b.wav,Hi-hat Tearing Tambourine
4cf3c793.wav,Acoustic_guitar Flute Saxophone
4d02ff16.wav,Tearing Writing Scissors
4d07004b.wav,Clarinet Flute Oboe
4d1309b0.wav,Bass_drum Gunshot_or_gunfire Tearing
4d1d407a.wav,Squeak Meow Snare_drum
4d299ebb.wav,Oboe Meow Gong
4d2b1d1f.wav,Squeak Chime Computer_keyboard
4d320a43.wav,Flute Trumpet Saxophone
4d328b1a.wav,Bass_drum Snare_drum Hi-hat
4d356179.wav,Acoustic_guitar Flute Telephone
4d3a6503.wav,Acoustic_guitar Violin_or_fiddle Flute
4d417f72.wav,Bass_drum Electric_piano Flute
4d4664c0.wav,Hi-hat Tearing Trumpet
4d4675f3.wav,Acoustic_guitar Gong Cello
4d474beb.wav,Acoustic_guitar Writing Squeak
4d4897af.wav,Double_bass Acoustic_guitar Flute
4d508a2d.wav,Clarinet Saxophone Flute
4d551930.wav,Trumpet Saxophone Flute
4d5b36bf.wav,Bass_drum Knock Double_bass
4d5f0b20.wav,Bass_drum Knock Keys_jangling
4d61d0cf.wav,Clarinet Cello Saxophone
4d67f1cd.wav,Flute Violin_or_fiddle Acoustic_guitar
4d6a8712.wav,Squeak Cough Writing
4d6f4757.wav,Cello Clarinet Flute
4d732292.wav,Cello Gong Double_bass
4d7520d8.wav,Clarinet Flute Saxophone
4d75e468.wav,Clarinet Flute Saxophone
4d7763ee.wav,Acoustic_guitar Cello Violin_or_fiddle
4d79db58.wav,Hi-hat Tambourine Writing
4d80aba0.wav,Flute Violin_or_fiddle Chime
4d98c85a.wav,Hi-hat Shatter Snare_drum
4da6b455.wav,Cello Violin_or_fiddle Flute
4dae7221.wav,Cello Double_bass Gong
4db22008.wav,Flute Oboe Harmonica
4dba7f10.wav,Cello Flute Violin_or_fiddle
4dbc1d51.wav,Flute Violin_or_fiddle Saxophone
4dcaebae.wav,Clarinet Flute Saxophone
4dd75866.wav,Microwave_oven Drawer_open_or_close Squeak
4dd8dcc5.wav,Flute Saxophone Trumpet
4ddab102.wav,Acoustic_guitar Cello Drawer_open_or_close
4ddddf54.wav,Clarinet Saxophone Flute
4de11bbe.wav,Fart Cough Snare_drum
4dee83d1.wav,Clarinet Acoustic_guitar Saxophone
4df3c704.wav,Trumpet Flute Clarinet
4df61d85.wav,Hi-hat Tearing Finger_snapping
4df89e90.wav,Clarinet Cello Flute
4e0759b2.wav,Chime Laughter Flute
4e0aafb2.wav,Bass_drum Double_bass Knock
4e0dd0a2.wav,Fart Keys_jangling Cough
4e1ae4b7.wav,Shatter Tearing Scissors
4e1d76d2.wav,Bass_drum Knock Double_bass
4e268ce9.wav,Tearing Hi-hat Shatter
4e2885b5.wav,Meow Fart Laughter
4e395bf5.wav,Cough Laughter Bark
4e3cba21.wav,Bass_drum Snare_drum Gunshot_or_gunfire
4e44aa9c.wav,Laughter Acoustic_guitar Flute
4e503cbe.wav,Tearing Writing Shatter
4e5527f1.wav,Cello Acoustic_guitar Gong
4e5a7022.wav,Saxophone Violin_or_fiddle Cello
4e8087bd.wav,Oboe Flute Trumpet
4e8a1870.wav,Clarinet Saxophone Oboe
4e904f15.wav,Flute Chime Clarinet
4e9c064a.wav,Acoustic_guitar Tambourine Chime
4ea326b1.wav,Acoustic_guitar Double_bass Flute
4eb36ba2.wav,Cello Double_bass Knock
4eb467dd.wav,Flute Violin_or_fiddle Oboe
4eb719bf.wav,Hi-hat Tearing Tambourine
4ec08db6.wav,Clarinet Cello Saxophone
4ecd4be2.wav,Squeak Knock Writing
4ed12f6b.wav,Cello Gong Double_bass
4ed15aa6.wav,Tearing Writing Shatter
4edd0286.wav,Flute Saxophone Trumpet
4eebedf9.wav,Double_bass Knock Cello
4f0ed68d.wav,Double_bass Bass_drum Cello
4f1ed2ff.wav,Squeak Applause Meow
4f1f1294.wav,Hi-hat Tearing Tambourine
4f2e6bc3.wav,Trumpet Squeak Knock
4f67b4fd.wav,Acoustic_guitar Squeak Flute
4f68c317.wav,Hi-hat Gong Tearing
4f6e6722.wav,Acoustic_guitar Violin_or_fiddle Fart
4f7f2bfc.wav,Cello Flute Knock
4f80dda7.wav,Hi-hat Shatter Trumpet
4f83ce81.wav,Saxophone Squeak Double_bass
4f8dc3e1.wav,Tambourine Hi-hat Keys_jangling
4f9c09b3.wav,Flute Violin_or_fiddle Acoustic_guitar
4fa67693.wav,Acoustic_guitar Telephone Flute
4faa4b76.wav,Fart Shatter Writing
4fb1f152.wav,Trumpet Squeak Violin_or_fiddle
4fb867ff.wav,Saxophone Flute Clarinet
4fcd9ae0.wav,Hi-hat Tearing Snare_drum
4fd829ed.wav,Laughter Violin_or_fiddle Saxophone
4fda4f2d.wav,Bass_drum Snare_drum Gunshot_or_gunfire
4fe25887.wav,Trumpet Saxophone Flute
4fe51c98.wav,Bass_drum Knock Fireworks
4feb76dc.wav,Bass_drum Knock Double_bass
4febc79c.wav,Hi-hat Fart Tearing
4ff30ff7.wav,Hi-hat Snare_drum Fart
4ff4cd67.wav,Flute Violin_or_fiddle Clarinet
4fff66ea.wav,Flute Violin_or_fiddle Laughter
5000c5b5.wav,Clarinet Flute Saxophone
50016a74.wav,Acoustic_guitar Squeak Computer_keyboard
5001fc68.wav,Acoustic_guitar Flute Electric_piano
5007f7ec.wav,Cello Gong Fart
500fa310.wav,Telephone Flute Saxophone
501042fa.wav,Trumpet Flute Clarinet
5014d9a5.wav,Applause Writing Squeak
5014dfcc.wav,Saxophone Flute Clarinet
50193b9e.wav,Gong Bass_drum Cello
501be57d.wav,Squeak Snare_drum Acoustic_guitar
501d98d7.wav,Acoustic_guitar Saxophone Chime
50233edd.wav,Bass_drum Gong Keys_jangling
5040f19a.wav,Trumpet Saxophone Flute
504731b0.wav,Trumpet Saxophone Flute
5064c8f4.wav,Squeak Chime Computer_keyboard
5065521a.wav,Squeak Hi-hat Harmonica
506ca40b.wav,Gong Cello Electric_piano
506ee7c1.wav,Trumpet Gong Flute
50724dc6.wav,Fart Tearing Shatter
5073e9d4.wav,Shatter Hi-hat Tearing
5074fe3e.wav,Bass_drum Gunshot_or_gunfire Knock
507932b4.wav,Gong Saxophone Flute
507bb99b.wav,Microwave_oven Drawer_open_or_close Knock
508f653e.wav,Clarinet Oboe Violin_or_fiddle
509dd8b8.wav,Chime Glockenspiel Electric_piano
50a11011.wav,Clarinet Saxophone Flute
50a45cb7.wav,Flute Glockenspiel Gong
50a7ee5b.wav,Fart Cough Squeak
50ac9a12.wav,Flute Cello Clarinet
50af8b48.wav,Acoustic_guitar Cello Electric_piano
50b5273f.wav,Hi-hat Tambourine Keys_jangling
50bd2df2.wav,Flute Acoustic_guitar Electric_piano
50c16716.wav,Clarinet Saxophone Cello
50c28649.wav,Shatter Finger_snapping Hi-hat
50dcac80.wav,Clarinet Cello Saxophone
50dfe10a.wav,Flute Clarinet Saxophone
50e76361.wav,Clarinet Trumpet Oboe
50ec30e7.wav,Squeak Meow Laughter
50effbe4.wav,Trumpet Saxophone Clarinet
50f39d76.wav,Writing Fart Shatter
50fc10a7.wav,Clarinet Saxophone Oboe
51100727.wav,Gong Flute Trumpet
5114444c.wav,Cello Violin_or_fiddle Saxophone
511f4dfe.wav,Violin_or_fiddle Cello Saxophone
51205d38.wav,Computer_keyboard Squeak Writing
5128197f.wav,Fireworks Drawer_open_or_close Knock
512edda2.wav,Bass_drum Snare_drum Gunshot_or_gunfire
513a529d.wav,Bass_drum Gunshot_or_gunfire Hi-hat
513a619e.wav,Tambourine Telephone Hi-hat
513b5375.wav,Clarinet Oboe Flute
513dfe1c.wav,Trumpet Knock Drawer_open_or_close
51422c6f.wav,Hi-hat Tearing Shatter
51580548.wav,Fart Laughter Bark
5159a2e0.wav,Electric_piano Flute Saxophone
5163ad99.wav,Trumpet Saxophone Flute
516baec9.wav,Hi-hat Tearing Tambourine
51755110.wav,Bark Laughter Chime
517d0ce9.wav,Trumpet Gunshot_or_gunfire Knock
51867118.wav,Cello Gong Double_bass
5187eec6.wav,Trumpet Flute Gong
51885645.wav,Hi-hat Tambourine Shatter
518f0af2.wav,Tambourine Hi-hat Scissors
519159ca.wav,Acoustic_guitar Electric_piano Cello
51948df8.wav,Saxophone Flute Telephone
5196922e.wav,Acoustic_guitar Gong Laughter
51998ac5.wav,Tearing Gunshot_or_gunfire Fireworks
51ab7f85.wav,Trumpet Saxophone Flute
51ad4619.wav,Squeak Meow Flute
51b64683.wav,Bass_drum Knock Gunshot_or_gunfire
51bc2be2.wav,Flute Clarinet Oboe
51cb944f.wav,Knock Bass_drum Gunshot_or_gunfire
51cea951.wav,Trumpet Saxophone Flute
51cf8927.wav,Hi-hat Tambourine Tearing
51d2ac05.wav,Cowbell Violin_or_fiddle Glockenspiel
51d49caa.wav,Writing Tearing Tambourine
51e25568.wav,Clarinet Flute Oboe
51e61492.wav,Trumpet Flute Saxophone
51e9efeb.wav,Trumpet Saxophone Violin_or_fiddle
51f394a5.wav,Hi-hat Tambourine Snare_drum
51f5e9f9.wav,Trumpet Saxophone Harmonica
51f9f415.wav,Clarinet Flute Violin_or_fiddle
51fcb8b2.wav,Tearing Scissors Writing
51fef7f9.wav,Shatter Scissors Tearing
52028c0d.wav,Oboe Saxophone Flute
520d698e.wav,Trumpet Knock Fireworks
520dd11d.wav,Violin_or_fiddle Cello Squeak
52264aa1.wav,Drawer_open_or_close Microwave_oven Bus
523f63b1.wav,Saxophone Trumpet Flute
523f818d.wav,Cough Laughter Burping_or_eructation
52450ac3.wav,Squeak Shatter Meow
524c4227.wav,Drawer_open_or_close Squeak Writing
525703c2.wav,Shatter Squeak Tearing
52635c8a.wav,Drawer_open_or_close Gunshot_or_gunfire Fart
526920b9.wav,Tearing Shatter Drawer_open_or_close
5281e12d.wav,Trumpet Burping_or_eructation Squeak
528a48d7.wav,Acoustic_guitar Tambourine Bass_drum
529c08a0.wav,Acoustic_guitar Electric_piano Gong
52aaf874.wav,Shatter Tearing Keys_jangling
52b5fae8.wav,Saxophone Violin_or_fiddle Acoustic_guitar
52bb5768.wav,Clarinet Acoustic_guitar Cello
52bf5563.wav,Gong Violin_or_fiddle Hi-hat
52f122f4.wav,Hi-hat Snare_drum Finger_snapping
52f1a01d.wav,Acoustic_guitar Microwave_oven Gong
53029862.wav,Clarinet Acoustic_guitar Cello
530719c1.wav,Hi-hat Tearing Shatter
5307e780.wav,Tambourine Shatter Hi-hat
5319c8fd.wav,Drawer_open_or_close Squeak Tearing
531afc53.wav,Double_bass Bass_drum Microwave_oven
531c52d1.wav,Flute Saxophone Trumpet
5332aded.wav,Squeak Acoustic_guitar Drawer_open_or_close
5336aa4a.wav,Cello Violin_or_fiddle Flute
533f62b8.wav,Clarinet Acoustic_guitar Saxophone
5340789b.wav,Bass_drum Knock Gunshot_or_gunfire
534485db.wav,Flute Trumpet Tearing
534491f7.wav,Bass_drum Snare_drum Gunshot_or_gunfire
5347503c.wav,Squeak Gong Cowbell
53487f2c.wav,Laughter Squeak Harmonica
53513da6.wav,Clarinet Acoustic_guitar Saxophone
5351625e.wav,Flute Saxophone Violin_or_fiddle
53562d5a.wav,Hi-hat Bass_drum Gunshot_or_gunfire
535b5dcd.wav,Flute Violin_or_fiddle Harmonica
536199a4.wav,Telephone Meow Harmonica
5363578d.wav,Bass_drum Snare_drum Gunshot_or_gunfire
5363e259.wav,Acoustic_guitar Gong Cello
536c4991.wav,Telephone Flute Saxophone
53820359.wav,Flute Violin_or_fiddle Squeak
538537f5.wav,Shatter Snare_drum Tearing
538b0dd3.wav,Cello Gong Acoustic_guitar
53955f4e.wav,Clarinet Cello Flute
539c0118.wav,Snare_drum Acoustic_guitar Electric_piano
53a1c7be.wav,Bass_drum Hi-hat Snare_drum
53a5fb9b.wav,Bass_drum Gunshot_or_gunfire Fireworks
53b2c09a.wav,Trumpet Saxophone Flute
53b5253e.wav,Writing Computer_keyboard Drawer_open_or_close
53b8514c.wav,Trumpet Fart Fireworks
53c03e53.wav,Finger_snapping Shatter Tambourine
53c40458.wav,Knock Snare_drum Squeak
53c52d6f.wav,Laughter Squeak Trumpet
53d753e0.wav,Hi-hat Snare_drum Fireworks
53dcc055.wav,Meow Squeak Chime
53df2a23.wav,Clarinet Saxophone Gong
53e4d869.wav,Flute Trumpet Saxophone
53e6219e.wav,Hi-hat Tambourine Gunshot_or_gunfire
53e7ba4d.wav,Bass_drum Electric_piano Gong
53e7eb7d.wav,Trumpet Fart Oboe
53e89adf.wav,Bass_drum Acoustic_guitar Flute
53eaecb2.wav,Acoustic_guitar Microwave_oven Snare_drum
53ffaeb3.wav,Tearing Gunshot_or_gunfire Drawer_open_or_close
53ffeb8c.wav,Bass_drum Electric_piano Flute
54014944.wav,Squeak Fart Laughter
54119706.wav,Clarinet Flute Saxophone
541f7fd3.wav,Bark Laughter Chime
542f0307.wav,Acoustic_guitar Snare_drum Flute
54310348.wav,Hi-hat Tambourine Tearing
544037db.wav,Bass_drum Fireworks Gunshot_or_gunfire
5441d724.wav,Writing Tearing Shatter
5445168d.wav,Keys_jangling Scissors Writing
54576dff.wav,Bass_drum Electric_piano Flute
5459ae88.wav,Bark Bus Squeak
545a71f1.wav,Cello Double_bass Saxophone
545b4557.wav,Bass_drum Gunshot_or_gunfire Knock
54684265.wav,Flute Violin_or_fiddle Cello
547be4d1.wav,Bass_drum Double_bass Hi-hat
547d9c55.wav,Trumpet Flute Saxophone
548274e8.wav,Clarinet Oboe Saxophone
54922dca.wav,Hi-hat Shatter Tearing
549654e4.wav,Cello Double_bass Gong
54a19832.wav,Cowbell Telephone Meow
54a7122a.wav,Trumpet Meow Squeak
54aa5112.wav,Laughter Fart Cough
54ab23fa.wav,Hi-hat Bark Snare_drum
54cc8373.wav,Flute Cello Saxophone
54d5b252.wav,Flute Saxophone Cello
54e8f62f.wav,Hi-hat Tearing Writing
54e9bd4d.wav,Bass_drum Cello Double_bass
54f994da.wav,Squeak Hi-hat Telephone
54fe74b6.wav,Acoustic_guitar Gong Saxophone
55009cd0.wav,Clarinet Oboe Saxophone
5509a81d.wav,Cello Double_bass Microwave_oven
550d55d8.wav,Snare_drum Fart Cough
550e8a36.wav,Trumpet Flute Saxophone
55128991.wav,Fart Hi-hat Tearing
55150b52.wav,Flute Trumpet Saxophone
55154853.wav,Bass_drum Snare_drum Gunshot_or_gunfire
5515cd5d.wav,Gong Fart Burping_or_eructation
552a4a41.wav,Shatter Scissors Chime
552cd1c9.wav,Acoustic_guitar Tambourine Snare_drum
55363ed7.wav,Shatter Tearing Tambourine
553d8e22.wav,Clarinet Saxophone Oboe
553e6b07.wav,Bass_drum Electric_piano Flute
553f8a35.wav,Tearing Squeak Shatter
553fd8df.wav,Flute Oboe Saxophone
5546df69.wav,Writing Scissors Shatter
55499c4b.wav,Hi-hat Tearing Finger_snapping
554d8ea6.wav,Hi-hat Shatter Tambourine
5566ebf5.wav,Flute Clarinet Violin_or_fiddle
556e8782.wav,Trumpet Knock Squeak
5571528f.wav,Hi-hat Tambourine Tearing
55792fcc.wav,Trumpet Saxophone Flute
5584fd3b.wav,Squeak Snare_drum Acoustic_guitar
5587b7e9.wav,Snare_drum Fart Acoustic_guitar
55892524.wav,Acoustic_guitar Gong Flute
5589c20b.wav,Acoustic_guitar Gong Flute
558af1f2.wav,Fart Shatter Tearing
558da515.wav,Cello Double_bass Gong
559c21bc.wav,Harmonica Saxophone Meow
55a64dc5.wav,Acoustic_guitar Gong Tearing
55b22a02.wav,Flute Trumpet Cello
55b3e1c1.wav,Bass_drum Snare_drum Gunshot_or_gunfire
55b4939f.wav,Tambourine Keys_jangling Hi-hat
55b62540.wav,Clarinet Flute Saxophone
55bf5f7d.wav,Trumpet Clarinet Flute
55c94d15.wav,Clarinet Cello Acoustic_guitar
55ca6207.wav,Bass_drum Snare_drum Hi-hat
55cc505e.wav,Trumpet Saxophone Flute
55d3227f.wav,Telephone Drawer_open_or_close Writing
55dae141.wav,Cello Knock Drawer_open_or_close
55efa01f.wav,Flute Saxophone Trumpet
55f687f3.wav,Trumpet Cello Meow
55fcdeb9.wav,Hi-hat Keys_jangling Shatter
56077489.wav,Telephone Meow Hi-hat
56090963.wav,Shatter Keys_jangling Fireworks
560a07a2.wav,Acoustic_guitar Cello Snare_drum
560ebfda.wav,Bass_drum Electric_piano Flute
5614a44a.wav,Hi-hat Tearing Tambourine
561d349b.wav,Bass_drum Gunshot_or_gunfire Double_bass
5625ae9e.wav,Bass_drum Gunshot_or_gunfire Hi-hat
5628d435.wav,Acoustic_guitar Laughter Trumpet
563506c6.wav,Bass_drum Telephone Electric_piano
564008b2.wav,Hi-hat Tambourine Fireworks
5642d9df.wav,Trumpet Saxophone Flute
56491823.wav,Clarinet Saxophone Flute
5652805f.wav,Cello Gong Double_bass
5654e7e9.wav,Bass_drum Snare_drum Tearing
5655a2ca.wav,Bass_drum Knock Gunshot_or_gunfire
565ef78b.wav,Clarinet Saxophone Flute
56648d43.wav,Cello Gong Double_bass
566911b7.wav,Hi-hat Tearing Tambourine
56697526.wav,Trumpet Knock Snare_drum
567d7ee2.wav,Flute Clarinet Saxophone
567fceee.wav,Clarinet Saxophone Flute
568ed26c.wav,Acoustic_guitar Cello Gong
56921fb7.wav,Finger_snapping Hi-hat Tearing
5698235b.wav,Fart Shatter Writing
569cd9da.wav,Hi-hat Tambourine Tearing
56a57943.wav,Squeak Drawer_open_or_close Microwave_oven
56b1f52e.wav,Trumpet Burping_or_eructation Snare_drum
56b98b37.wav,Squeak Shatter Tearing
56c828a7.wav,Tearing Hi-hat Shatter
56cc9792.wav,Squeak Tearing Scissors
56cd7f4f.wav,Laughter Squeak Cough
56da506b.wav,Squeak Fireworks Applause
56dc4aa9.wav,Fart Gunshot_or_gunfire Tearing
56dd0ce9.wav,Fart Chime Telephone
56e77c8e.wav,Trumpet Cello Double_bass
56ee3ce7.wav,Hi-hat Tearing Shatter
5701e972.wav,Flute Trumpet Saxophone
5703fdd9.wav,Acoustic_guitar Snare_drum Cello
5708ddea.wav,Snare_drum Telephone Fart
570a1821.wav,Trumpet Harmonica Saxophone
5713f0ea.wav,Cello Knock Squeak
5713fec4.wav,Acoustic_guitar Applause Fart
571645c9.wav,Cello Trumpet Acoustic_guitar
57166463.wav,Chime Squeak Burping_or_eructation
571ac72f.wav,Cello Double_bass Acoustic_guitar
571ca05a.wav,Double_bass Bass_drum Cello
571ec3fc.wav,Hi-hat Snare_drum Gunshot_or_gunfire
5722532d.wav,Bark Fireworks Applause
572927d8.wav,Bass_drum Hi-hat Snare_drum
572ed60a.wav,Bass_drum Fireworks Gunshot_or_gunfire
573402c5.wav,Finger_snapping Hi-hat Gong
573495c1.wav,Flute Violin_or_fiddle Trumpet
57357744.wav,Trumpet Saxophone Flute
573bf8b0.wav,Clarinet Acoustic_guitar Flute
573cf377.wav,Bass_drum Snare_drum Gunshot_or_gunfire
573e8192.wav,Bass_drum Electric_piano Double_bass
574397d0.wav,Bass_drum Gong Cello
57456bf8.wav,Harmonica Burping_or_eructation Squeak
574cd645.wav,Gong Saxophone Cello
5750da4c.wav,Bass_drum Fireworks Gunshot_or_gunfire
57551b88.wav,Clarinet Saxophone Flute
575cfbae.wav,Clarinet Flute Saxophone
5761f800.wav,Hi-hat Gong Telephone
5762834e.wav,Trumpet Flute Saxophone
576481a2.wav,Tearing Telephone Writing
576524f1.wav,Bus Applause Gunshot_or_gunfire
5765d8bd.wav,Electric_piano Bass_drum Double_bass
5775bb2c.wav,Hi-hat Tearing Tambourine
57858e7e.wav,Saxophone Flute Telephone
57861241.wav,Clarinet Saxophone Flute
5788bb16.wav,Bass_drum Cello Computer_keyboard
578b4b48.wav,Snare_drum Hi-hat Shatter
578b7bf2.wav,Hi-hat Tearing Tambourine
578ee6c4.wav,Flute Clarinet Oboe
579233c0.wav,Knock Trumpet Burping_or_eructation
5796277c.wav,Snare_drum Squeak Gunshot_or_gunfire
579c7267.wav,Cello Microwave_oven Squeak
579d6de4.wav,Trumpet Saxophone Flute
57a43af9.wav,Cello Gong Acoustic_guitar
57a656ec.wav,Flute Saxophone Trumpet
57b81803.wav,Clarinet Oboe Saxophone
57ba1700.wav,Flute Trumpet Saxophone
57c1e877.wav,Bass_drum Snare_drum Knock
57c9d455.wav,Cello Double_bass Electric_piano
57d6baac.wav,Oboe Clarinet Trumpet
57dc8d92.wav,Cello Knock Microwave_oven
57e67bad.wav,Cello Acoustic_guitar Double_bass
57e82a43.wav,Acoustic_guitar Cello Flute
57ee6620.wav,Clarinet Saxophone Trumpet
57f200ec.wav,Gunshot_or_gunfire Fireworks Bus
57f9f1e8.wav,Clarinet Saxophone Flute
58017079.wav,Cello Acoustic_guitar Violin_or_fiddle
580468b6.wav,Bass_drum Electric_piano Flute
58050f57.wav,Trumpet Flute Saxophone
58072015.wav,Gong Acoustic_guitar Cello
